ObjectId,identifier,other_identifier,medium,title,description,display_date,date,start_date,end_date,tags,subject,provenance,repository,rights,visibility
2020.006.123,fchs_2020.006.123,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| arrowhead|| Indigenous|| Native American|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.124,fchs_2020.006.124,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Projectile Point|| tool|| Native American|| Indigenous",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.125,fchs_2020.006.125,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| arrowhead|| Indigenous|| Native American|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.126,fchs_2020.006.126,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Projectile Point|| tool|| Native American|| Indigenous",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.127,fchs_2020.006.127,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| arrowhead|| Indigenous|| Native American|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.128,fchs_2020.006.128,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Projectile Point|| tool|| Native American|| Indigenous",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.129,fchs_2020.006.129,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| arrowhead|| Indigenous|| Native American|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.130,fchs_2020.006.130,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Projectile Point|| tool|| Native American|| Indigenous",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.131,fchs_2020.006.131,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| arrowhead|| Indigenous|| Native American|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.132,fchs_2020.006.132,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Projectile Point|| tool|| Native American|| Indigenous",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.133,fchs_2020.006.133,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Indigenous|| Native American|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.134,fchs_2020.006.134,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Native American|| Indigenous",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.135,fchs_2020.006.135,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Indigenous|| Native American|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.136,fchs_2020.006.136,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Native American|| Indigenous",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.137,fchs_2020.006.137,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.138,fchs_2020.006.138,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.139,fchs_2020.006.139,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.140,fchs_2020.006.140,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.141,fchs_2020.006.141,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.142,fchs_2020.006.142,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.143,fchs_2020.006.143,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.144,fchs_2020.006.144,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.145,fchs_2020.006.145,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.146,fchs_2020.006.146,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.147,fchs_2020.006.147,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.148,fchs_2020.006.148,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.149,fchs_2020.006.149,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.150,fchs_2020.006.150,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.151,fchs_2020.006.151,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| arrowhead|| Drill|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.152,fchs_2020.006.152,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Drill|| arrowhead|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.153,fchs_2020.006.153,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| arrowhead|| Drill|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.154,fchs_2020.006.154,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Drill|| arrowhead|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.155,fchs_2020.006.155,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.156,fchs_2020.006.156,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.157,fchs_2020.006.157,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.158,fchs_2020.006.158,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||arrowhead|| Drill|| Projectile Point|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.159,fchs_2020.006.159,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.160,fchs_2020.006.160,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Native American|| arrowhead|| Drill|| Projectile Point|| tool|| Indigenous",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.161,fchs_2020.006.161,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| Native American|| tool|| Indigenous",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.162,fchs_2020.006.162,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Native American|| arrowhead|| Drill|| Projectile Point|| Indigenous|| tool",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.163,fchs_2020.006.163,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point|| Drill|| arrowhead|| tool|| Indigenous|| Native American",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.010.001,fchs_2020.010.001,2020.01,love seats,Victorian Love Seat,A six foot long Victorian Love Seat.,,,,,,Sofas,"Whiting, Charles","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.012.001,fchs_2020.012.001,2020.012,wood cookstoves,Wood Burning Stove,"This stove was used to heat the original Floyd County Courthouse.
Records indicate that the stove was purchased June of 1844 and a Mr. John Gill was paid for ""halling"" the stove.
It is further known that Mr. Harry Whitlock (in 1933) was cleaning out the cabin of Dave Hall (a long-time Sheriff of Montgomery County) finding the stove. Dave Hall reported that the stove came from the Floyd County Courthouse.",,,,,,"Stoves, Wood","Boothe, Elzada","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.013.001,fchs_2020.013.001,2020.013,doctor's bags,"Bag belonging to L.V. Marshall, M.D.","A Doctor's medical travel bag. Black leather with the inscription ""L.V. MARSHALL, M.D."" The Bag was manufactured by Eli Lilly.",,,,,"Marshall, SR. MD, Dr. Lawrence Vinton||Medical Bag",Medical supplies,"Gutierrez, Jeanette","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.014.001,fchs_2020.014.001,2020.014,sewing machines (equipment),"Sears ""Minnesota"" Sewing Machine","A vintage sewing Machine belonging to Cordelia Weddle Harman.
The sewing machine belonged to Hilda's grandmother, Cordelia Weddle Harman.
Cordelia was born on January 21, 1879, to Samuel & Catherine Harman Weddle.
She died February 28, 1970. She had eleven brothers and sisters (Levi, Austin, Mordecai, Virginia, Attie, Aaron Garfield, Albert Ellis, Lissa, Uriah, Delilah, and Inez.
Cordelia married Martin L. Harman on March 8, 1900. They had eleven children. Arlie, Annie, Charlie, Otho, Burnett, Mary Lee, Nancy, Harry, Ruth, and Melvin Fred (Hilda's father).
Cordelia was a descendent of Benjamin Weddle who was born in Pennsylvania a few months after his parents arrived from Germany in 1742.
Benjamin (1742) - Andrew (1787) - Levi (1819) - Samuel (1845) - Cordelia (1879) - Melvin Fred (1919)- Hilda (1956)",,,,,"Harman, Cordelia Weddle||Sewing Machine",Machine sewing|| Sewing machines|| Sewing|| Sewing--Equipment and supplies,"Dickerson (Harman), Hilda","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.014.002,fchs_2020.014.002,2020.014,screwdrivers,Sewing Machine Tool (Screwdriver),"A small slot screwdriver for repairing, maintaining, and adjusting a sewing machine",,,,,"Harman, Cordelia Weddle||Sewing Machine|| Sears",Sewing--Equipment and supplies|| Tools|| Screwdrivers,"Dickerson (Harman), Hilda","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.014.003,fchs_2020.014.003,2020.014,oilcans,Sewing Machine Oiler,A small metal oiler used to lubricate the moving parts of a sewing machine.,,,,,"Harman, Cordelia Weddle||Sewing Machine|| Sears",Sewing--Equipment and supplies|| Oilcans,"Dickerson (Harman), Hilda","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.014.004,fchs_2020.014.004,2020.014,accessory boxes,"Attachment Box for the Sears ""Minnesota"" sewing Machine","Attachment Box for the Sears ""Minnesota"" sewing Machine filled with a variety of small attachments to modify the stitch the sewing machine can make.",,,,,"Harman, Cordelia Weddle||Sears|| Sewing Machine",Sewing--Equipment and supplies|| Sewing machines,"Dickerson (Harman), Hilda","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.014.005,fchs_2020.014.005,2020.014,technical manuals,Instruction Manual,"An instruction manual for the operation, care, and maintaining of a Sears ""Minnesota"" sewing machine.",,,,,"Harman, Cordelia Weddle||Sears|| Sewing Machine",Sewing--Equipment and supplies|| Sewing machines|| Handbooks and manuals,"Dickerson (Harman), Hilda","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.001,fchs_2020.016.001,2020.016,dresses (garments),Light Blue Floral Lace Dress,"A lovely light blue dress covered with floral lace skirt and sleeves. Although the dress is in remarkable condition considering she was made in the 1850's, there is considerable staining on the bodice, and shredding of the satin lining fabric. She appears to be missing bead work that would have embellished the neckline (5 or 6 seed beads are still hanging on.) It also appears to be missing an outer layer of some kind around around the bodice. The front button details are finished in satin, however the blue fabric now showing around the waist and back is a more simple linen or cotton, and has unfinished outward facing seams. Perhaps more lace once covered the whole dress.",,,,,lace dress|| dress|| dresses,Clothing and dress,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.002,fchs_2020.016.002,2020.016,dresses (garments),Red Plaid Child's Dress,Child's red and green plaid dress circa 1830 - fabric shows signs of wear and is shredding in some places with several holes possibly from iron burns,,,,,dresses|| boys/girl's dresses|| plaid dresses|| ruffled twin plaid dresses|| long dresses,Clothing and dress|| Children's clothing,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.003,fchs_2020.016.003,2020.016,dresses (garments),Red 1830's Silk Dress,"A bright red silk dress with a tiered skirt, puffy sleeves, and a wide lace collar worn in Floyd County circa 1830's. This dress would likely have been worn over layers of stays and petticoats, creating a much wider skirt silouette that was the fashion in the 1830's. The 1830's are also known for very puffed sleeves, and it is possible that this dress would have been worn over padding to make the sleeves more dramatically puffy. There is discoloration on the skirt and the fabric has begun to disintegrate where the discoloration appears. Under the arms the fabric has also begun to disintegrate. There are no longer any closures in the back of the dress.",,,,,long dress|| satin dress|| red dress|| dress|| dresses|| high neck dress,Clothing and dress,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.004,fchs_2020.016.004,2020.016,gunny sacks,Portage Feed Sack,"A vibrantly printed burlap linen feed sack made by Herman Mc-Lean Co. 1934 - Portage Horse and Mule Feed. The printed illustration depicts an Indigenous American in a canoe. The sack has neck and arm holes cut out of the back, so it could be worn as a shirt or gunny sack dress.",1934,1934,1934,,gunny sack dress|| gunny sack|| feed sack,Bags|| Clothing and dress,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.007,fchs_2020.016.007,2020.016,gospels,"""The Gospel of St. Matthew"" Pamphlet","A pocket sized pamphlet of ""The Gospel of St. Mathew"" printed by the American Bible Society, sharing Season's Greetings from R. Gamble See on the back.",,,,,"See, R. Gamble||gospel|| bible book|| bible|| pamphlets",Bible|| Bible stories|| Bible. Gospels,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.008,fchs_2020.016.008,2020.016,advertisements,Cousin John's Extravagant Wife,"A pocket sized advertising pamphlet which tells the story of ""Cousin John's Extravagant Wife"" in order to detail the many uses and benefits of Diamond Dyes. The latter portion of the book has details for how to use Diamond Dyes in many domestic and creative applications, as well as advertising for a medicine called ""Kidney Wort.""",,,,,"Dobyns, F. O.||advertising|| advertising pamphlet",Advertising|| Dyes and dyeing,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.009,fchs_2020.016.009,2020.016,advertisements,Dr. LeGear's Live Stock Manual,"The cover of this pamphlet reads ""Dr. LeGear's Live Stock Manual - A Practical Guide - Treatment and Care of Cows, Sheep, Hogs and Horses"" by Dr. L.D. LeGear Medicine Co. St Louis MO. U.S.A. The pamphlet has sections for each animal detailing a variety of ailments along with the appropriate Dr. LeGear's product, such as ""Flatulent Colic Medicine"" for Bloated Cows. This booklet was distributed by Fred J. Agnew, General Merchandiser in Floyd, VA.",1934,1934,1934,,advertising pamphlet|| manual|| live stock|| advertising|| medicine,Advertising|| Agriculture|| Livestock|| Veterinary medicine,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.016.010,fchs_2020.016.010,2020.016,advertisements,"""Pratt's Hints"" Pamphlet","A pamphlet produced by Pratt Food Company from Philadelphia, PA. and distributed in Floyd County by Grocer S.A. Graham. This booklet states that it contains ""Practical Hints on the Horse, Cow, Hog, Sheep, and Poultry for the Farmer, Horse Owner, Dairyman, Swine Raiser and Poultry Rasier."" Inside are sections about care of each animal, peppered with testimonials about Pratt Food Products and ways to use them.",,,,,"Graham, S.A.||advertising pamphlet|| pamphlets|| agriculture",Advertising|| Agriculture,"Miller, Gretchen","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
